id,features
1788,"[0.0, 0.0, 0.0, 0.0, 0.015626216307282448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09690999239683151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13779999315738678, 0.0]"
1798,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.015065220184624195, 0.0, 0.0, 0.0, 0.0, 0.5943616628646851, 0.03727738931775093, 0.035088106989860535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18481971323490143, 0.0]"
1808,"[0.0, 0.013871886767446995, 0.3250431716442108, 0.0, 0.47128722071647644, 0.0, 0.0, 0.011892111040651798, 0.3240011930465698, 0.0, 0.35463768243789673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1197170615196228, 0.0]"
1818,"[0.0, 0.001321418909355998, 0.07704879343509674, 0.006174139212816954, 0.046367838978767395, 0.0, 0.0, 0.1385928988456726, 0.0, 0.0, 0.2785860300064087, 0.0, 0.0, 0.0, 0.0, 0.02873287722468376, 0.0, 0.029679296538233757, 0.18504202365875244, 0.0]"
1828,"[0.0, 0.0, 0.0, 0.48331737518310547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17510771751403809, 0.0, 0.011074990034103394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037282656878232956, 0.0]"
1838,"[0.0, 0.061530712991952896, 0.5183563828468323, 0.0, 0.0, 0.0, 0.034707628190517426, 0.2951095998287201, 0.09590424597263336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007231036201119423, 0.27484938502311707, 0.0, 0.0, 0.16566964983940125, 0.0]"
1848,"[0.0, 0.0, 0.0, 0.18282417953014374, 0.1698354035615921, 0.29913249611854553, 0.0, 0.0, 0.0, 0.0, 0.6505914330482483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15621104836463928, 0.0, 0.0]"
1858,"[0.0, 0.012584304437041283, 0.037560902535915375, 0.0, 0.0, 0.0, 0.0, 0.00879446417093277, 0.012988290749490261, 0.0, 0.12263057380914688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033588115125894547, 0.0]"
1868,"[0.0, 0.0, 0.27624502778053284, 0.0, 0.11921568214893341, 0.0, 0.034067828208208084, 0.0, 0.21863488852977753, 0.0, 0.2015085071325302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18069076538085938, 0.0]"
1878,"[0.015291567891836166, 0.0, 0.0, 0.2479729950428009, 0.0, 0.05432198941707611, 0.22879697382450104, 0.0, 0.0, 0.0, 0.48406878113746643, 0.0, 0.0, 0.48036989569664, 0.0, 0.0, 0.0, 0.029519516974687576, 0.0, 0.0012492906535044312]"
1888,"[0.0, 0.0, 0.019092800095677376, 0.0, 0.0, 0.0, 0.46054819226264954, 0.0, 0.0, 0.0, 0.07646927982568741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1898,"[0.0, 0.0, 0.0, 0.0890524610877037, 0.0, 0.0, 0.0, 0.0045190053060650826, 0.0, 0.0, 0.30456528067588806, 0.0, 0.005525166168808937, 0.0, 0.0, 0.0, 0.0, 0.007427577394992113, 0.0, 0.0]"
1908,"[0.0, 0.0, 0.3389647305011749, 0.0, 0.0, 0.0, 0.04603869840502739, 0.0, 0.0, 0.0, 0.12172599136829376, 0.16915354132652283, 0.0, 0.0, 0.0, 0.016478467732667923, 0.0, 0.05692132189869881, 0.0, 0.010583513416349888]"
1918,"[0.0, 0.0596112422645092, 0.14893169701099396, 0.0, 0.0324205681681633, 0.0, 0.0, 0.3946845829486847, 0.09134672582149506, 0.0006106292130425572, 0.17662960290908813, 0.0, 0.0, 0.0, 0.34604528546333313, 0.0, 0.0, 0.0, 0.0, 0.0]"
1928,"[0.0, 0.0, 0.10935284942388535, 0.013093290850520134, 0.0, 0.0, 0.0, 0.020341748371720314, 0.0, 0.0054098013788461685, 0.13136553764343262, 0.0, 0.006399426143616438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003519270569086075, 0.0]"
1938,"[0.0, 0.0, 0.14034131169319153, 0.3334673047065735, 0.22029705345630646, 0.5776327252388, 0.02378542721271515, 0.0, 0.0, 0.0, 0.4014371335506439, 0.01678304560482502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15613649785518646, 0.10684971511363983, 0.0]"
1948,"[0.0, 0.0, 0.007277923170477152, 0.0, 0.0, 0.0, 0.387586772441864, 0.0, 0.0, 0.0, 0.06680607050657272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1958,"[0.11451366543769836, 0.04588225111365318, 0.24252983927726746, 0.0, 0.35505127906799316, 0.0, 0.013196545653045177, 0.05245406925678253, 0.6751840710639954, 0.24083776772022247, 0.15493835508823395, 0.2539255917072296, 0.0, 0.01604173146188259, 0.0, 0.07240522652864456, 0.04474852234125137, 0.07164373248815536, 0.0, 0.0]"
1968,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23565420508384705, 0.0, 0.0, 0.0, 0.0, 0.7935600280761719, 0.04867780953645706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00022284436272457242, 0.0, 0.0]"
1978,"[0.0, 0.0, 0.0, 0.08864714205265045, 0.0, 0.07056985050439835, 0.0, 0.0, 0.0, 0.0, 0.6431803703308105, 0.018424680456519127, 0.06321272999048233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24656862020492554, 0.0]"
1988,"[0.0, 0.0, 0.0, 0.017524434253573418, 0.0, 0.0, 0.05400180071592331, 0.0, 0.0, 0.0, 0.07554007321596146, 0.0, 0.0, 0.05871494859457016, 0.0, 0.0, 0.0037625476252287626, 0.0, 0.0, 0.0]"
1998,"[0.0, 0.0, 0.21809041500091553, 0.0, 0.0, 0.0, 0.7272281050682068, 0.02942536398768425, 0.2695370018482208, 0.04012173041701317, 0.22983318567276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025719409808516502, 0.0]"
2008,"[0.0, 0.0, 0.0, 0.1683247834444046, 0.0, 0.10044915229082108, 0.0, 0.0, 0.0, 0.0, 0.38003265857696533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1016591265797615, 0.0, 0.0]"
2018,"[0.0, 0.0, 0.1272837072610855, 0.0, 0.0, 0.0, 0.8487606644630432, 0.0, 0.0258343443274498, 0.0, 0.24690820276737213, 0.2798064351081848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2028,"[0.0, 0.0, 0.057853832840919495, 0.0, 0.0, 0.0, 0.712651789188385, 0.0, 0.0, 0.006511586718261242, 0.2168332189321518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2038,"[0.0, 0.0, 0.0, 0.0, 0.201519176363945, 0.06557919830083847, 0.0, 0.0, 0.0, 0.0, 0.21753178536891937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5629451870918274, 0.0]"
2048,"[0.0, 0.0, 0.28496459126472473, 0.0, 0.07970760017633438, 0.0, 0.0, 0.01409067865461111, 0.009532679803669453, 0.0, 0.18479031324386597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1675335317850113, 0.0]"
2058,"[0.0, 0.0, 0.3482806384563446, 0.0, 0.0, 0.0, 0.1147105023264885, 0.029514186084270477, 0.0, 0.054560281336307526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7176842093467712, 0.0, 0.07404948770999908]"
2068,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.02545912191271782, 0.0, 0.0, 0.0, 0.0, 0.028102796524763107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05053398385643959, 0.0]"
2078,"[0.014997742138803005, 0.3179416358470917, 0.09483074396848679, 0.0, 0.23223771154880524, 0.0, 0.0, 0.42563554644584656, 0.038870856165885925, 0.018140429630875587, 0.13745282590389252, 0.0, 0.0, 0.0031250750180333853, 0.07519945502281189, 0.0, 0.0, 0.06426964700222015, 0.0, 0.0]"
2088,"[0.0, 0.0, 0.005998923443257809, 0.0, 0.043147340416908264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45323899388313293, 0.0, 0.009781760163605213, 0.0, 0.0006940701860003173, 0.0, 0.0, 0.0, 0.04640990123152733, 0.0]"
2098,"[0.0, 0.6663602590560913, 0.10485279560089111, 0.0, 0.0, 0.029618190601468086, 0.0, 0.0, 0.09296957403421402, 0.0, 0.11246837675571442, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4703809916973114, 0.013271020725369453]"
2108,"[0.0, 0.0, 0.3945583403110504, 0.0, 0.0, 0.0, 0.188499316573143, 0.0, 0.141506165266037, 0.7492201924324036, 0.02227730117738247, 0.07670000195503235, 0.0, 0.5702771544456482, 0.014909422025084496, 0.026854930445551872, 0.0, 0.016747187823057175, 0.0, 0.0]"
2118,"[0.0, 0.0, 0.11884419620037079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3506835699081421, 0.0, 0.30174151062965393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04707611724734306, 0.0]"
2128,"[0.0, 0.0, 0.0, 0.0, 0.05196661129593849, 0.004026523791253567, 0.0, 0.0, 0.11027530580759048, 0.0, 0.16777239739894867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1508408784866333, 0.0]"
2138,"[0.0, 0.004148748237639666, 0.42196598649024963, 0.0, 0.0, 0.0, 0.002754845656454563, 0.0, 0.0, 0.2134426385164261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07554128766059875, 0.0, 0.0, 0.0, 0.0]"
2148,"[0.0, 0.022392496466636658, 0.03143872693181038, 0.0, 0.07713587582111359, 0.0, 0.0, 0.15889592468738556, 0.01424061506986618, 0.0, 0.09681281447410583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5134865045547485, 0.0]"
2158,"[0.0, 0.020551610738039017, 0.0, 0.0, 0.00646195188164711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1371743381023407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005437510088086128, 0.0, 0.17626938223838806, 0.0]"
2168,"[0.0, 0.0, 0.0, 0.0, 0.08739518374204636, 0.10259213298559189, 0.0, 0.0, 0.0, 0.0, 0.6442419290542603, 0.21775798499584198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2178,"[0.0, 0.04087832570075989, 0.2078503966331482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0639277994632721, 0.0, 0.03125644102692604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2188,"[0.0, 0.012620298191905022, 0.0, 0.0, 0.018880724906921387, 0.0, 0.0, 0.010615693405270576, 0.0, 0.0, 0.05377534031867981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029201458673924208, 0.0]"
2198,"[0.0, 0.0, 0.07300134748220444, 0.0, 0.0, 0.0, 0.002570755546912551, 0.0, 0.0, 0.0, 0.07456015050411224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0856991782784462, 0.0, 0.0]"
2208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2605867087841034, 0.0, 0.0, 0.13617666065692902, 0.18641526997089386, 0.008582142181694508, 0.0, 0.2612439692020416, 0.0, 0.0, 0.0, 0.05680307745933533, 0.0, 0.0]"
2218,"[0.0, 0.0, 0.6218485236167908, 0.0, 0.0, 0.0, 0.6872609257698059, 0.0, 0.08365549892187119, 0.0728144645690918, 0.0, 0.0, 0.0, 0.024569911882281303, 0.0, 0.23795445263385773, 0.0, 0.038664139807224274, 0.0, 0.0]"
2228,"[0.0, 0.0, 0.301529198884964, 0.0, 0.0, 0.0, 0.20129607617855072, 0.0, 0.005087287165224552, 0.26560869812965393, 0.08764994889497757, 0.0, 0.0, 0.38397854566574097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2238,"[0.0, 0.0, 0.10273151099681854, 0.0, 0.0, 0.0, 0.05672071501612663, 0.0, 0.0, 0.17953339219093323, 0.01515849120914936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2248,"[0.008158496581017971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008376408368349075, 0.0, 0.0, 0.006832749582827091, 0.03881197050213814, 0.0, 0.0, 0.0, 0.0025893738493323326, 0.0, 0.0, 0.0, 0.0, 0.0]"
2258,"[0.0, 0.0, 0.032064031809568405, 0.0, 0.01708202064037323, 0.017509832978248596, 0.02861577644944191, 0.0, 0.11133860051631927, 0.0, 0.3080495595932007, 0.0, 0.0, 0.0, 0.269060879945755, 0.0, 0.0, 0.0, 0.3893316984176636, 0.0]"
2268,"[0.0, 0.0, 0.024550093337893486, 0.0, 0.0, 0.0, 0.022214606404304504, 0.0, 0.0, 0.018358809873461723, 0.15304060280323029, 0.0, 0.0, 0.0, 0.0033506194595247507, 0.0, 0.0, 0.0, 0.0, 0.0]"
2278,"[0.0, 0.0, 0.21187062561511993, 0.0, 0.0, 0.0, 0.13142044842243195, 0.14551810920238495, 0.21936172246932983, 0.0, 0.35164016485214233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03354261815547943, 0.0]"
2288,"[0.003956482280045748, 0.0, 0.0, 0.11208135634660721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027835266664624214, 0.35479632019996643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04241438955068588, 0.0, 0.0]"
2298,"[0.0, 0.19467782974243164, 0.0, 0.03436411917209625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11754310876131058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1238400936126709, 0.0]"
2308,"[0.0, 0.0, 0.035460639744997025, 0.0, 0.0, 0.0, 0.34278008341789246, 0.0, 0.0, 0.0, 0.05590836703777313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2318,"[0.0, 0.06474955379962921, 0.22827698290348053, 0.0, 0.0, 0.0, 0.633814811706543, 0.018898405134677887, 0.3239232003688812, 0.0, 0.12857858836650848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009114023298025131, 0.0, 0.0]"
2328,"[0.0, 0.05720758065581322, 0.029037311673164368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13435371220111847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18107636272907257, 0.0]"
2338,"[0.0, 0.0, 0.17015555500984192, 0.0, 0.0, 0.0, 0.7227327227592468, 0.0, 0.0, 0.0, 0.28445956110954285, 0.014800663106143475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2348,"[0.0, 0.0, 0.0, 0.012171800248324871, 0.0, 0.04903249442577362, 0.0, 0.0, 0.0, 0.0, 0.4395521283149719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01075776107609272, 0.01832624152302742]"
2358,"[0.0, 0.02391703985631466, 0.24867425858974457, 0.0, 0.023099033161997795, 0.0, 0.0, 0.5493755340576172, 0.0, 0.0, 0.05693038925528526, 0.0, 0.0057022301480174065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02518547885119915, 0.0]"
2368,"[0.0, 0.0, 0.4939424395561218, 0.02574154920876026, 0.0, 0.0, 0.4768195152282715, 0.0, 0.0, 0.0, 0.06135719642043114, 0.0, 0.0, 0.0, 0.0, 0.01614123210310936, 0.0, 0.010961854830384254, 0.0, 0.0]"
2378,"[0.0, 0.00813352782279253, 0.05131339281797409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004524581599980593, 0.0, 0.08276288956403732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2388,"[0.0, 0.3933563530445099, 0.0, 0.0012576531153172255, 0.0, 0.1625276654958725, 0.0, 0.0, 0.0, 0.0, 0.26438090205192566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36792275309562683, 0.019065532833337784]"
2398,"[0.0, 0.0, 0.0, 0.0, 0.19357772171497345, 0.027584198862314224, 0.0, 0.0012276313500478864, 0.0, 0.0, 0.6201990246772766, 0.04035211354494095, 0.0027628198731690645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2408,"[0.0, 0.009580569341778755, 0.00544481398537755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05456827953457832, 0.0, 0.30868443846702576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1176997646689415, 0.0]"
2418,"[0.0, 0.0, 0.41964250802993774, 0.0, 0.0, 0.0, 0.0, 0.025033846497535706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013648135587573051, 0.0, 0.08760187774896622, 0.0, 0.0]"
2428,"[0.0, 0.007276201620697975, 0.016225729137659073, 0.0, 0.08364705741405487, 0.0, 0.00408534612506628, 0.0, 0.02351449616253376, 0.0, 0.1969377100467682, 0.0, 0.0, 0.0, 0.013415108434855938, 0.0, 0.0, 0.0, 0.04239528253674507, 0.0]"
2438,"[0.0, 0.0, 0.13501998782157898, 0.0, 0.0, 0.0, 0.08430898189544678, 0.04140577092766762, 0.06509621441364288, 0.0, 0.1383662074804306, 0.0, 0.0, 0.0, 0.008736182004213333, 0.0, 0.0, 0.0, 0.0, 0.0]"
2448,"[0.0, 0.0, 0.0018716619815677404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03575073927640915, 0.0, 0.05965549498796463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000943181395996362, 0.0, 0.18600992858409882, 0.0]"
2458,"[0.0, 0.001331157167442143, 0.020723285153508186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014641896821558475, 0.08388273417949677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2342243194580078, 0.0]"
2468,"[0.0, 0.0, 0.0032765036448836327, 0.0, 0.02050287090241909, 0.0, 0.0, 0.0018057853449136019, 0.009886078536510468, 0.0, 0.2489907443523407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26601269841194153, 0.0]"
2478,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0046775550581514835, 0.17801785469055176, 0.0, 0.0, 0.0, 0.053454428911209106, 0.0, 0.0, 0.0, 0.025797106325626373, 0.0, 0.0, 0.0, 0.0, 0.0]"
2488,"[0.0, 0.0, 0.7431401610374451, 0.0, 0.0, 0.0, 0.06531580537557602, 0.05576781556010246, 0.0, 0.1311015486717224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06973358988761902, 0.0, 0.16716206073760986, 0.0, 0.0]"
2498,"[0.0, 0.01053844578564167, 0.0, 0.0, 0.08743496239185333, 0.0, 0.0, 0.19215476512908936, 0.0, 0.0, 0.21900254487991333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1708722710609436, 0.0]"
2508,"[0.0, 0.0, 0.0, 0.12808328866958618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3535366654396057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15287499129772186, 0.0, 0.0]"
2518,"[0.0, 0.0, 0.0, 0.0, 0.0032035941258072853, 0.0357048474252224, 0.0, 0.0, 0.0, 0.0, 0.08563344180583954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003840015269815922, 0.0, 0.13312910497188568, 0.0]"
2528,"[0.0, 0.0, 0.006915768142789602, 0.0, 0.0, 0.0, 0.04590167850255966, 0.0, 0.0, 0.0, 0.3619175851345062, 0.019127165898680687, 0.0018610405968502164, 0.0013784527545794845, 0.0, 0.0, 0.0, 0.0, 0.015943298116326332, 0.0]"
2538,"[0.0, 0.11124632507562637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13553515076637268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1057143285870552, 0.0]"
2548,"[0.0, 0.0, 0.0, 0.0016785252373665571, 0.0, 0.04059688374400139, 0.0, 0.0, 0.0, 0.0, 0.18671296536922455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003321518190205097, 0.00492088682949543, 0.37337496876716614, 0.0]"
2558,"[0.0, 0.0, 0.2707553803920746, 0.0, 0.010424057021737099, 0.0, 0.038384485989809036, 0.015221881680190563, 0.0, 0.021198883652687073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09872394055128098, 0.0, 0.0]"
2568,"[0.0, 0.0, 0.08765067160129547, 0.0, 0.0, 0.0, 0.6110522150993347, 0.0, 0.016766812652349472, 0.0, 0.12778855860233307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2578,"[0.0, 0.0, 0.5691202878952026, 0.002685133134946227, 0.0, 0.0, 0.0, 0.0, 0.02322523109614849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14412924647331238, 0.0, 0.0, 0.0, 0.0]"
2588,"[0.0, 0.0, 0.09767835587263107, 0.0, 0.0, 0.0, 0.0, 0.022537628188729286, 0.0020353388972580433, 0.0, 0.13005630671977997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09942713379859924, 0.0]"
2598,"[0.0, 0.0, 0.03289629518985748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06873185187578201, 0.21175195276737213, 0.0, 0.0, 0.0, 0.004209085833281279, 0.0, 0.007103253155946732, 0.0, 0.0, 0.0]"
2608,"[0.0, 0.0, 0.0997696965932846, 0.0, 0.0, 0.0, 0.007049583364278078, 0.0, 0.0, 0.22329476475715637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04751766100525856, 0.04946145787835121]"
2618,"[0.0, 0.0, 0.24852509796619415, 0.0, 0.0, 0.0, 0.0, 0.022537555545568466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05518944561481476, 0.0, 0.0]"
2628,"[0.0, 0.0, 0.0, 0.011613239534199238, 0.0, 0.05183154717087746, 0.0, 0.0, 0.0, 0.0, 0.08104253560304642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0012957867002114654, 0.0121406065300107, 0.01390102505683899, 0.0005096083623357117]"
2638,"[0.0, 0.0, 0.19361236691474915, 0.0, 0.09678282588720322, 0.0, 0.0350419245660305, 0.0, 0.0, 0.0, 0.5612578988075256, 0.1378161758184433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061923179775476456, 0.0]"
2648,"[0.0, 0.04004836082458496, 0.0, 0.0, 0.09191939234733582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15010274946689606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06469043344259262, 0.0]"
2658,"[0.0, 0.0, 0.07370113581418991, 0.0, 0.0, 0.0, 0.0, 0.08322876691818237, 0.0, 0.0, 0.18017184734344482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27594590187072754, 0.001992055680602789, 0.0]"
2668,"[0.0, 0.0, 0.19524097442626953, 0.0, 0.033137328922748566, 0.0, 0.0, 0.04828176274895668, 0.12113546580076218, 0.0, 0.1786080300807953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2678,"[0.0, 0.09304860234260559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00511821499094367, 0.0, 0.0, 0.09335565567016602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043194081634283066, 0.0]"
2688,"[0.0, 0.0, 0.15876489877700806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13057662546634674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06962911784648895, 0.0]"
2698,"[0.0, 0.0, 0.1407027393579483, 0.0, 0.0, 0.0, 0.029454126954078674, 0.0013431219849735498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0057464041747152805, 0.0, 0.0, 0.0, 0.46635985374450684, 0.0]"
2708,"[0.0, 0.0, 0.0, 0.0028301463462412357, 0.0, 0.005893232300877571, 0.1392350047826767, 0.0, 0.0, 0.0, 0.054612256586551666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2718,"[0.0, 0.0, 0.007051209919154644, 0.0, 0.0, 0.0, 0.006773735396564007, 0.0028966818936169147, 0.020478667691349983, 0.0, 0.10292733460664749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2728,"[0.0, 0.0, 0.15493188798427582, 0.0, 0.02507707104086876, 0.0, 0.0, 0.6467292904853821, 0.024313030764460564, 0.004065786488354206, 0.13025353848934174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2738,"[0.0, 0.0, 0.37825608253479004, 0.0, 0.0, 0.0, 0.07990261912345886, 0.0, 0.0, 0.0, 0.003146624891087413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2748,"[0.0, 0.0, 0.021656638011336327, 0.0, 0.0013486178359016776, 0.0, 0.0, 0.0029221477452665567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00106996635440737, 0.0, 0.0, 0.0059480611234903336, 0.0, 0.0]"
2758,"[0.0, 0.0, 0.0, 0.058426447212696075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18213918805122375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0983898937702179, 0.0, 0.0]"
2768,"[0.0, 0.0, 0.09513869136571884, 0.0, 0.0, 0.0, 0.08287735283374786, 0.0, 0.0, 0.25579139590263367, 0.12012854963541031, 0.033690303564071655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2778,"[0.0, 0.0, 0.05051053315401077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010115096345543861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05811872333288193, 0.0]"
2788,"[0.0, 0.0, 0.0231013260781765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05683246627449989, 0.0, 0.24423934519290924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027092454954981804, 0.0]"
2798,"[0.0, 0.0, 0.04637977108359337, 0.0, 0.0, 0.0, 0.028801048174500465, 0.0, 0.0, 0.13283143937587738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03763611987233162, 0.0, 0.04664229974150658]"
2808,"[0.0, 0.1542396992444992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007199402432888746, 0.0, 0.0, 0.0849543884396553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016633324325084686, 0.0]"
2818,"[0.0, 0.002050167415291071, 0.4037366509437561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02406163327395916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004781174007803202, 0.001776483841240406, 0.0, 0.0, 0.025686543434858322, 0.0]"
2828,"[0.0, 0.0, 0.2613392174243927, 0.0, 0.0, 0.0, 0.0, 0.0795845091342926, 0.0, 0.0, 0.1960914433002472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35240811109542847, 0.0]"
